COUNTER,INTERPOL RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
95,0,4018.974261,4571.79476,3917.948622,4217.435794,4143.589642,4551.79476,4571.79476,4643.58963,3926.15375,4227.179384,4052.820414,4080.512721,4407.179379,4742.051166,412,1686,1689,0,0,13371,50,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3988.717851,4545.128094,3917.435802,4217.435794,4150.769129,4542.563991,4547.179376,4647.692194,3924.615289,4209.743487,4046.153747,4081.538362,4418.974251,4801.538344,414,1683,1693,0,0,13372,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3918.974263,4501.025531,3922.564007,4216.922974,4104.102464,4539.999889,4505.128095,4640.512707,3925.128109,4146.666565,3967.17939,4075.897336,4384.615277,4710.769116,415,1684,1694,0,0,13373,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3996.410159,4576.922965,3925.128109,4215.897333,4234.871691,4550.769119,4584.615273,4646.666553,3933.333237,4252.820409,4046.153747,4083.076823,4433.846045,4791.281934,415,1684,1692,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3949.230673,4523.076812,3924.102468,4214.871692,4164.615283,4541.53835,4540.512709,4639.999887,3937.948622,4193.846051,4003.076825,4083.589644,4390.256303,4709.743475,418,1683,1690,0,0,13375,92,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3975.897339,4565.640914,3924.615289,4216.922974,4167.179385,4541.53835,4574.358863,4647.692194,3945.128109,4251.281947,4054.871696,4086.666567,4393.333226,4766.66655,418,1685,1692,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,3964.102467,4571.79476,3922.564007,4217.948615,4194.871692,4541.02553,4564.102452,4642.563989,3944.102468,4210.769128,4055.384516,4088.205028,4391.281944,4772.820396,414,1681,1690,0,0,13377,77,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,4014.358876,4586.153734,3922.564007,4213.33323,4210.769128,4542.563991,4563.589632,4646.153733,3943.589647,4251.281947,4052.307593,4091.794772,4332.307586,4730.256295,416,1684,1693,0,0,13378,101,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,4065.640926,4602.05117,3926.666571,4215.897333,4272.307588,4542.563991,4601.538349,4646.153733,3954.871698,4249.230665,4086.666567,4093.333233,4417.435789,4774.871678,416,1683,1692,0,0,13379,123,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
95,0,4057.435798,4626.666554,3927.179391,4216.922974,4245.128101,4545.128094,4625.128092,4647.692194,3952.307596,4293.333228,4090.25631,4095.384515,4429.230661,4841.025523,415,1685,1693,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,4086.666567,4560.512709,3915.38452,4216.410153,4089.74349,4548.717837,4532.307581,4641.025528,3909.743494,4179.999898,3991.794774,4070.256311,4426.666558,4788.205011,401,1683,1690,0,0,13370,45,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3982.564005,4573.846042,3918.974263,4216.922974,4177.435795,4552.307581,4564.615273,4639.999887,3919.999904,4203.589641,4048.71785,4077.435798,4405.640918,4748.205012,404,1685,1687,0,0,13371,50,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3928.717853,4519.999889,3917.948622,4216.410153,4103.076823,4543.076812,4525.128094,4651.794758,3926.666571,4169.743488,4009.743492,4080.512721,4389.230662,4710.769116,406,1683,1693,0,0,13372,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3911.281956,4509.230659,3922.564007,4215.897333,4130.76913,4541.53835,4518.461428,4645.128092,3928.205032,4163.589642,3972.820416,4080.512721,4393.333226,4659.487066,405,1685,1694,0,0,13373,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,4018.974261,4569.230657,3929.230673,4215.897333,4210.256307,4544.102453,4573.846042,4642.563989,3935.89734,4236.410153,4044.102465,4081.025541,4426.153738,4763.589627,405,1682,1693,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3978.974262,4552.820401,3924.102468,4216.410153,4165.640924,4543.076812,4571.281939,4642.563989,3944.615288,4241.025537,4027.692209,4087.179387,4419.487071,4736.922961,408,1683,1691,0,0,13375,92,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3993.333236,4593.846042,3925.128109,4215.384512,4193.846051,4540.512709,4591.79476,4645.128092,3945.640929,4261.538357,4058.461439,4088.717849,4413.846046,4747.692192,408,1684,1691,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,3983.589646,4586.153734,3924.102468,4216.922974,4220.512717,4539.487068,4576.922965,4641.538348,3944.615288,4234.358871,4071.794772,4087.692208,4416.410148,4758.974243,409,1683,1691,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,4017.94862,4580.512709,3928.205032,4217.948615,4195.897333,4544.102453,4564.102452,4647.179374,3941.538365,4248.717845,4047.179388,4087.179387,4329.743484,4750.256294,409,1684,1693,0,0,13378,101,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,4054.871696,4595.897324,3928.205032,4215.897333,4239.999896,4538.974248,4596.922965,4647.179374,3949.743493,4277.948613,4068.205029,4090.769131,4411.281943,4804.102447,409,1683,1694,0,0,13379,123,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
96,0,4034.871696,4602.05117,3926.666571,4215.897333,4203.07682,4541.02553,4611.281939,4647.179374,3944.615288,4277.435793,4067.692208,4093.846054,4402.563995,4777.948601,409,1685,1693,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4025.640927,4510.2563,3911.281956,4216.922974,4081.025541,4551.28194,4492.307582,4643.58963,3909.743494,4124.615284,3949.230673,4065.640926,4378.461431,4719.487064,0,1683,1690,0,0,13370,45,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,3967.17939,4523.589633,3917.948622,4216.410153,4151.79477,4550.769119,4518.974248,4638.974246,3909.743494,4149.230668,4008.20503,4072.307593,4355.897329,4734.871679,0,1684,1690,0,0,13371,50,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,3963.589647,4552.820401,3921.538366,4216.410153,4149.230668,4541.02553,4554.871683,4647.179374,3933.846058,4204.615282,4034.358876,4086.153746,4434.358866,4729.743474,0,1684,1693,0,0,13372,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,3925.128109,4509.230659,3919.487084,4215.384512,4139.999899,4541.02553,4527.692197,4641.538348,3925.128109,4176.410154,3981.538364,4081.025541,4393.846046,4697.435783,0,1684,1695,0,0,13373,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4021.025543,4558.974247,3925.128109,4215.897333,4194.871692,4539.487068,4558.974247,4639.999887,3935.89734,4226.666563,4036.410158,4080.512721,4416.410148,4748.205012,0,1684,1692,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,3990.256313,4564.615273,3921.538366,4214.871692,4176.922975,4543.589632,4567.179375,4644.615271,3939.999904,4242.563999,4033.846055,4082.051182,4423.589635,4739.487064,0,1684,1691,0,0,13375,92,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4003.589646,4588.717837,3924.615289,4213.846051,4232.307589,4541.02553,4588.717837,4642.563989,3942.051186,4235.897332,4050.769132,4087.179387,4405.640918,4745.128089,0,1684,1691,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,3985.128108,4562.563991,3923.076827,4213.33323,4157.948616,4542.563991,4555.897324,4645.640912,3939.487083,4232.820409,4044.102465,4081.025541,4386.153739,4730.256295,0,1683,1690,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4018.46144,4573.333222,3925.64093,4214.358871,4189.230667,4543.076812,4562.05117,4645.640912,3943.589647,4253.333229,4042.051183,4088.717849,4325.64092,4747.179371,0,1684,1691,0,0,13378,101,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4053.846055,4601.025529,3929.230673,4213.846051,4189.230667,4538.974248,4594.358862,4644.615271,3942.564006,4271.281947,4075.384516,4090.769131,4414.358866,4825.640908,0,1683,1694,0,0,13379,123,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
97,0,4005.128107,4582.563991,3929.230673,4215.897333,4189.743487,4539.487068,4598.461426,4647.692194,3944.102468,4239.999896,4064.615285,4091.794772,4390.769123,4739.999884,0,1684,1693,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4055.897337,4535.897325,3915.89734,4216.922974,4084.615285,4550.769119,4512.307582,4645.640912,3916.410161,4143.589642,3974.358877,4070.769131,4392.307585,4728.717833,420,1683,1693,0,0,13370,45,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4015.897338,4522.563992,3917.435802,4216.410153,4131.794771,4547.179376,4526.666556,4640.512707,3921.538366,4187.692205,4015.897338,4077.948618,4356.92297,4705.12809,424,1685,1688,0,0,13371,50,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,3997.4358,4558.461427,3920.512725,4216.410153,4185.640923,4542.051171,4548.717837,4645.640912,3928.717853,4228.717845,4038.97426,4080.512721,4435.897327,4773.846037,424,1684,1693,0,0,13372,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,3938.974263,4512.307582,3919.999904,4215.897333,4119.999899,4541.53835,4527.179376,4636.410143,3925.128109,4163.589642,3977.4358,4077.435798,4383.589636,4748.205012,425,1684,1694,0,0,13373,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,3974.871698,4531.794761,3921.538366,4216.922974,4178.974257,4543.589632,4533.333222,4642.563989,3929.743494,4203.589641,4001.025543,4076.410157,4383.076816,4752.820397,426,1684,1691,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,3957.435801,4541.53835,3920.512725,4213.846051,4166.153744,4542.051171,4537.948607,4642.563989,3932.307596,4210.769128,4007.179389,4080.512721,4389.743482,4735.3845,429,1683,1691,0,0,13375,92,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4000.512723,4571.281939,3920.512725,4214.358871,4227.179384,4542.563991,4578.461427,4644.102451,3942.051186,4239.999896,4056.410157,4085.640926,4393.333226,4774.358858,430,1683,1691,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,3967.17939,4542.051171,3922.051186,4213.846051,4109.230669,4544.102453,4538.461427,4647.692194,3938.974263,4211.794769,4024.102466,4081.025541,4358.461432,4733.333218,430,1683,1693,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4027.179389,4601.538349,3926.15375,4214.871692,4219.487076,4542.051171,4589.230657,4646.153733,3950.769134,4277.435793,4067.179388,4094.871695,4355.897329,4736.922961,436,1684,1693,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4046.666568,4598.974247,3927.179391,4213.846051,4190.256308,4541.53835,4593.333221,4646.666553,3943.076827,4250.256306,4088.717849,4092.307592,4412.820405,4770.769114,436,1683,1694,0,0,13379,123,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
98,0,4021.025543,4591.281939,3929.743494,4217.435794,4216.922974,4542.051171,4597.948606,4648.205015,3947.179391,4231.794768,4078.461439,4093.333233,4389.230662,4803.076806,436,1685,1693,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,4119.487079,4605.640913,3921.538366,4216.922974,4122.051181,4548.717837,4573.333222,4642.051169,3924.615289,4215.897333,4050.256311,4080.512721,4467.179378,4827.69219,408,1683,1693,0,0,13370,45,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,4051.281952,4579.999888,3917.435802,4216.410153,4160.512719,4546.153735,4571.281939,4640.512707,3931.281955,4250.769127,4078.974259,4083.076823,4422.563994,4731.794756,412,1684,1690,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3996.410159,4552.820401,3916.410161,4216.922974,4184.102462,4547.179376,4537.948607,4648.205015,3929.230673,4211.794769,4027.692209,4077.948618,4413.333225,4748.717833,414,1683,1694,0,0,13372,66,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3955.897339,4537.948607,3923.589648,4215.897333,4131.28195,4543.076812,4537.948607,4641.538348,3928.205032,4171.79477,3983.589646,4077.948618,4390.769123,4728.205013,415,1684,1694,0,0,13373,118,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3958.974262,4534.871684,3925.128109,4215.897333,4155.384514,4544.615273,4546.666555,4642.563989,3933.333237,4204.615282,4002.564005,4081.025541,4378.461431,4736.922961,415,1683,1692,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3928.717853,4514.871684,3925.128109,4215.384512,4150.769129,4542.563991,4527.692197,4642.563989,3933.846058,4191.794769,3989.230672,4083.076823,4370.769124,4715.897321,418,1684,1692,0,0,13375,92,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3978.461441,4555.897324,3917.435802,4215.897333,4179.487077,4542.563991,4558.974247,4648.205015,3941.025545,4242.563999,4042.564004,4079.9999,4373.333226,4764.615268,418,1683,1693,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,3976.92298,4562.563991,3922.564007,4216.922974,4172.820411,4541.02553,4559.487068,4647.692194,3944.615288,4223.07682,4042.051183,4087.179387,4385.640918,4752.820397,414,1684,1692,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,4053.333234,4615.897323,3927.692212,4218.461435,4226.153743,4541.53835,4600.512708,4645.640912,3946.66657,4265.128101,4080.512721,4092.820413,4366.66656,4756.41014,416,1684,1691,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,4042.564004,4590.769119,3928.717853,4215.384512,4218.461435,4541.53835,4591.79476,4649.230656,3948.717852,4256.410152,4081.025541,4092.820413,4401.025533,4746.15373,416,1683,1693,0,0,13379,123,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
99,0,4024.615286,4592.30758,3926.666571,4216.410153,4216.922974,4543.076812,4601.025529,4646.666553,3949.743493,4264.61528,4076.410157,4094.871695,4342.051176,4822.051164,415,1683,1694,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,4113.846053,4608.717836,3919.487084,4216.922974,4152.820411,4552.820401,4578.974247,4639.999887,3923.076827,4219.487076,4057.435798,4077.435798,4484.615275,4854.871676,401,1682,1694,0,0,13370,97,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,4009.743492,4582.05117,3919.999904,4216.922974,4154.358873,4547.179376,4564.615273,4637.948605,3923.076827,4220.512717,4083.589644,4078.461439,4428.20502,4775.384499,404,1683,1691,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3988.717851,4570.769119,3918.461443,4216.410153,4164.102462,4545.640914,4557.435786,4644.102451,3931.281955,4194.871692,4045.640927,4082.051182,4426.153738,4739.999884,406,1685,1694,0,0,13372,117,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3949.743493,4537.435786,3923.076827,4216.410153,4139.487078,4542.051171,4536.410145,4645.640912,3926.666571,4182.564,3986.666569,4078.461439,4398.974251,4683.589629,405,1684,1694,0,0,13373,118,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,4013.333235,4588.717837,3929.230673,4215.384512,4194.871692,4539.999889,4597.435785,4643.07681,3946.15375,4242.051178,4057.435798,4088.717849,4434.358866,4746.15373,405,1683,1692,0,0,13374,89,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3953.846057,4518.974248,3925.64093,4215.897333,4163.589642,4543.589632,4544.102453,4646.666553,3942.051186,4191.281949,4009.743492,4083.589644,4392.820405,4693.333219,408,1684,1691,0,0,13375,145,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3975.897339,4562.05117,3921.538366,4215.897333,4186.666564,4541.02553,4559.487068,4648.205015,3941.025545,4228.717845,4030.769132,4079.9999,4368.205021,4724.615269,408,1683,1692,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3986.153749,4578.974247,3922.051186,4216.410153,4243.076819,4537.948607,4573.333222,4643.07681,3945.640929,4245.640922,4058.97426,4087.692208,4401.025533,4752.820397,409,1683,1693,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,4058.97426,4598.461426,3924.615289,4216.922974,4195.897333,4542.051171,4582.563991,4643.07681,3944.102468,4251.794768,4070.769131,4088.205028,4347.692201,4795.897319,409,1683,1692,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,4068.717849,4610.256298,3932.307596,4215.897333,4248.205024,4542.563991,4606.666554,4646.666553,3953.333237,4283.589639,4088.717849,4095.384515,4420.512712,4803.589626,409,1683,1695,0,0,13379,173,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
100,0,3990.256313,4571.79476,3926.666571,4214.358871,4209.230666,4541.53835,4592.820401,4647.179374,3948.205032,4272.307588,4058.97426,4092.307592,4278.974254,4772.307576,409,1684,1693,0,0,13380,144,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,4054.358875,4544.102453,3915.38452,4216.922974,4110.76913,4550.256299,4525.640915,4641.538348,3910.769135,4161.53836,3980.512723,4065.128106,4412.307584,4775.897319,0,1682,1693,0,0,13370,97,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3991.794774,4557.435786,3919.487084,4216.922974,4136.922976,4544.615273,4548.717837,4639.999887,3919.487084,4194.358872,4047.179388,4073.333234,4397.43579,4777.948601,0,1682,1693,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3968.205031,4558.974247,3921.025545,4216.410153,4143.076822,4540.512709,4552.307581,4641.538348,3927.179391,4193.846051,4043.589645,4078.461439,4414.358866,4770.769114,0,1684,1694,0,0,13372,117,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3927.179391,4519.487069,3921.025545,4215.897333,4133.846053,4543.076812,4531.28194,4646.153733,3926.15375,4177.948616,3979.487082,4081.025541,4399.487072,4685.640911,0,1683,1693,0,0,13373,118,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,4056.410157,4613.846041,3928.205032,4216.922974,4251.281947,4539.487068,4609.743477,4648.717835,3944.615288,4256.922973,4075.384516,4087.692208,4462.051173,4804.615267,0,1684,1692,0,0,13374,134,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,4003.076825,4556.410145,3923.589648,4215.384512,4196.410154,4542.563991,4569.743478,4645.640912,3943.076827,4209.230666,4043.589645,4083.076823,4424.102456,4760.512704,0,1684,1693,0,0,13375,145,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3998.974261,4595.384503,3927.179391,4215.897333,4244.10246,4539.999889,4596.410144,4643.07681,3944.615288,4263.076819,4070.769131,4090.769131,4413.333225,4747.179371,0,1683,1692,0,0,13376,115,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3983.076826,4575.384504,3921.025545,4215.384512,4215.384512,4540.512709,4567.179375,4639.487066,3943.589647,4246.153742,4061.025542,4086.153746,4392.820405,4756.922961,0,1684,1692,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,4033.846055,4596.410144,3924.102468,4215.384512,4190.769128,4539.999889,4583.076811,4644.615271,3952.307596,4279.999895,4073.846054,4091.794772,4355.384509,4791.281934,0,1684,1692,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,4075.384516,4623.07681,3928.205032,4214.871692,4233.84605,4542.051171,4607.692195,4646.153733,3947.179391,4282.563998,4091.281951,4095.384515,4432.820404,4804.615267,0,1683,1695,0,0,13379,173,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
101,0,3998.461441,4574.871683,3927.692212,4216.410153,4207.179384,4540.512709,4593.333221,4649.230656,3948.717852,4252.820409,4059.999901,4091.281951,4266.666562,4754.871679,0,1683,1692,0,0,13380,194,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4049.23067,4533.846043,3916.922981,4216.922974,4085.640926,4542.563991,4522.051171,4642.563989,3909.743494,4153.846052,3964.102467,4069.23067,4386.666559,4735.89732,420,1682,1694,0,0,13370,97,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,3992.820415,4537.948607,3914.871699,4215.897333,4133.333232,4544.102453,4531.28194,4642.051169,3915.38452,4202.051179,4015.897338,4072.307593,4372.820406,4725.12809,424,1682,1693,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,3955.897339,4527.692197,3919.999904,4217.435794,4152.820411,4542.051171,4527.179376,4644.102451,3927.692212,4189.743487,4016.922979,4076.410157,4387.6922,4759.487063,424,1685,1694,0,0,13372,117,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,3937.435801,4523.589633,3922.051186,4214.871692,4153.333232,4547.179376,4535.384504,4646.153733,3926.15375,4176.922975,3971.281954,4083.076823,4390.256303,4707.179372,425,1684,1692,0,0,13373,118,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4026.153748,4569.230657,3926.666571,4216.410153,4224.102461,4540.512709,4569.230657,4647.179374,3930.769135,4239.999896,4037.435799,4081.538362,4421.025533,4809.743472,426,1683,1692,0,0,13374,134,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4006.153748,4579.487068,3925.64093,4215.384512,4216.410153,4542.051171,4581.53835,4643.07681,3941.025545,4236.922973,4047.179388,4084.615285,4434.871686,4821.025523,429,1684,1692,0,0,13375,145,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4014.358876,4609.743477,3926.15375,4215.384512,4247.692204,4542.051171,4611.281939,4641.025528,3945.640929,4284.61528,4102.051182,4092.307592,4448.71784,4798.461421,430,1683,1692,0,0,13376,167,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,3988.205031,4571.281939,3921.025545,4215.897333,4162.05118,4542.051171,4566.153734,4640.512707,3943.589647,4239.487076,4053.846055,4084.615285,4382.563995,4750.769115,430,1683,1692,0,0,13377,129,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4030.769132,4603.076811,3925.64093,4216.922974,4227.692204,4538.974248,4596.922965,4648.205015,3953.333237,4295.897331,4075.897336,4094.358874,4366.153739,4736.410141,436,1682,1692,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4027.692209,4582.563991,3923.589648,4214.358871,4191.281949,4538.461427,4571.281939,4647.692194,3939.999904,4229.230666,4050.769132,4092.307592,4390.769123,4729.230654,436,1683,1696,0,0,13379,173,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
102,0,4063.076824,4617.435785,3927.179391,4217.435794,4205.128102,4539.487068,4621.538349,4643.58963,3958.461442,4270.769126,4098.461438,4094.358874,4307.692202,4828.717831,436,1682,1693,0,0,13380,194,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,4079.48708,4572.820401,3921.025545,4216.922974,4114.871694,4541.02553,4559.487068,4642.051169,3921.025545,4187.692205,4017.94862,4080.512721,4429.743481,4758.461422,408,1682,1693,0,0,13370,97,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3957.948621,4511.794761,3915.38452,4215.897333,4115.384515,4551.28194,4507.179377,4641.538348,3912.307597,4166.153744,3997.4358,4072.820413,4345.640919,4671.281937,412,1682,1694,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3973.333236,4535.897325,3917.948622,4217.435794,4168.205026,4547.179376,4531.794761,4643.07681,3927.692212,4176.922975,4020.512722,4082.051182,4405.128097,4731.794756,414,1684,1693,0,0,13372,117,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3964.102467,4535.384504,3923.589648,4216.410153,4172.820411,4546.153735,4537.948607,4642.051169,3927.692212,4173.333231,3979.487082,4082.051182,4388.205021,4739.999884,415,1684,1692,0,0,13373,118,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3983.076826,4530.256299,3926.666571,4214.871692,4172.820411,4540.512709,4543.076812,4644.615271,3923.589648,4228.717845,4014.358876,4081.538362,4388.717841,4735.89732,415,1684,1692,0,0,13374,134,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3961.538365,4556.410145,3926.15375,4215.897333,4210.769128,4542.051171,4575.897324,4646.153733,3941.538365,4246.153742,4027.179389,4085.640926,4422.051174,4744.615269,418,1683,1694,0,0,13375,145,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,4019.999902,4597.435785,3921.025545,4215.897333,4203.589641,4542.051171,4590.769119,4642.051169,3944.102468,4254.871691,4082.051182,4085.128105,4428.20502,4809.230652,418,1683,1692,0,0,13376,167,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,3984.102467,4568.717837,3921.025545,4215.897333,4165.128103,4539.487068,4563.589632,4640.512707,3942.051186,4231.281948,4040.512722,4083.589644,4343.589637,4727.179372,414,1685,1692,0,0,13377,180,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,4040.512722,4586.666555,3926.15375,4216.922974,4238.461435,4539.999889,4585.640914,4647.692194,3944.102468,4275.384511,4053.846055,4091.281951,4342.563996,4722.051167,416,1683,1692,0,0,13378,152,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,4015.897338,4568.205016,3926.15375,4215.384512,4213.33323,4537.948607,4567.692196,4646.666553,3948.717852,4215.897333,4053.333234,4095.897336,4384.102457,4727.179372,416,1683,1695,0,0,13379,173,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
103,0,4050.256311,4612.8204,3931.794776,4215.384512,4212.82041,4539.999889,4617.435785,4639.487066,3954.358878,4283.076818,4096.922977,4093.846054,4312.307587,4845.640907,415,1682,1692,0,0,13380,194,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
104,0,4072.820413,4565.640914,3920.512725,4216.922974,4103.076823,4538.974248,4552.307581,4644.102451,3922.564007,4193.333231,4016.922979,4074.871695,4434.358866,4770.256294,401,1683,1693,0,0,13370,97,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
104,0,3985.128108,4549.743478,3922.051186,4216.922974,4143.076822,4552.307581,4538.461427,4647.179374,3925.64093,4162.564001,4040.512722,4078.974259,4383.076816,4721.025526,404,1683,1695,0,0,13371,99,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
104,0,3988.205031,4556.410145,3918.461443,4216.922974,4150.769129,4547.179376,4549.743478,4642.051169,3931.281955,4191.794769,4041.538363,4082.564003,4427.179379,4752.307576,406,1685,1695,0,0,13372,117,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
